"OTU"	"RL725.mf"	"RL704.mf"	"RL703.mf"	"RL700.mf"	"RL693.mf"	"RL691.mf"	"RL686.mf"	"RL683.mf"	"RL682.mf"	"RL680.mf"	"RL679.mf"	"RL668.mf"	"RL667.mf"	"RL665.mf"	"RL663.mf"	"RL659.mf"	"RL656.mf"	"RL654.mf"	"RL651.mf"	"RL641.mf"	"RL628.mf"	"RL627.mf"	"RL625.mf"	"RL621.mf"	"RL619.mf"	"RL616.mf"	"RL613.mf"	"RL610.mf"	"RL607.mf"	"RL606.mf"	"RL605.mf"	"RL601.mf"	"RL591.mf"	"RL585.mf"	"RL573.mf"	"RL569.mf"	"RL568.mf"	"RL528.mf"	"RL518.mf"	"RL516.mf"	"RL514.mf"	"RL511.mf"	"RL509.mf"
"244"	"Ruminococcus_bromii"	0.0171186808172013	0.00747453028208672	0	0	0	0.0118539275865137	0	0.0722358939597118	0	0.00578070701018574	0.169166244379993	0	0	0.00301044802550027	0.019869157290415	0.0232401661842766	0.00587042696765213	0	0	0	0.000157003215658454	0	0	0	0	0	0	0	0.00228023854803272	0	0.0356060329401453	0.000458621678063961	0	0.0165564877123292	0	0	0	0	0	0.0131041115652801	0	0.0351488368363374	0.0128745426758672
"245"	"Ruminococcus_callidus"	0.000586893765417313	0	0	0	0	0	0	0	0.000353088873777266	0.000546434991012582	0	0	0	0	0	0.000170883574884387	0	0.000330990577332075	0	0	0	0	0	0	0	0.00351290433935062	0	0	0	0.00361399602095388	0	0.000573277097579952	0	0	0	0	0	0	0	0	0	0.00830385701684828	0
"246"	"Ruminococcus_champanellensis"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00331810531377735	0	0	0
"247"	"Ruminococcus_gnavus"	0	0.00351541835184901	0.00317148125384143	0	0.00609748303058968	0	0.000265156453355665	0	0	0	0	0	0	0	0.0068212989598126	0.0167181097428558	0	0	0	0.0226274838156309	0.0191020579051119	0.0011071291437348	0	0.0124240820543837	0	0	0	0	0	0.0216657236205669	0	0	0.000221081333366086	0	0	0	0	0.00661619261987586	0	0	0	0	0
"248"	"Ruminococcus_lactaris"	0.0132261107560486	0	0	0.0199864860059035	0.0511063672039781	0.00836628899078859	0	0	0	0	0.0362160238924409	0	0.0123695444555674	0.0458963114199106	0	0.0876846343625509	0	0	0.00728146426679117	0.028529417771152	0	0.024760015359017	0.0148454446854664	0	0.000829338349818962	0	0	0.0148706634470059	0	0.0152773468158505	0	0.00966381393063347	0	0.0445113094002905	0.0187239509886873	0	0.0301977459724815	0	0	0.00290935320990623	0.0195973791099647	0	0.000277867827536702
"249"	"Ruminococcus_obeum_CAG_39"	0	0	0	0	0	0	0.00032481665536069	0	0	0	0	0	0	0.000208335503494828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"250"	"Ruminococcus_sp_CAG_330"	0	0	0	0	0	0	0	0.0207040862940422	0	0.00660994607549431	0	0	0	0.00257294346816113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"251"	"Ruminococcus_sp_CAG_403"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00632403273285539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.130174547961518	0	0	0	0	0	0	0	0
"252"	"Ruminococcus_sp_CAG_488"	0.000292879287190845	0	0	0.0024182936804296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00480050220638467	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"253"	"Ruminococcus_torques"	0.024285141825092	0.0248895032338436	0.053939766441303	0.0482473298007279	0.100691559396132	0.0301453283839193	0.0416671270077315	0.0390700598772982	0.00749986922634305	0.00321150389454763	0.00734239722261156	0.0278428270455275	0.0690968506564488	0.0544797341638975	0	0.0255257339983552	0.0139498290313796	0.13169903801462	0.116393262022547	0.0407621459350175	0.000127928546092074	0	0.0119305856832972	0.053728484665205	0.0215021138014038	0.0549678152983938	0	0.0131160641384222	0.121748121341925	0	0.0681079501880729	0.00105646779411163	0	0.0155633948952065	0.00517063081695967	0	0.0513378967019291	0.00907168678807721	0.0925925925925926	0.0102428468381823	0.0195677310326425	0.0203854343932928	0.0127819200666883
"254"	"Ruthenibacterium_lactatiformans"	0.000321259063081431	0	0.00221266133988937	0	0	4.65018479430009e-05	0	0	0	0	0	0	0.00132325359292117	0.00117709559474578	0	0.000192244021744935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"255"	"Sellimonas_intestinalis"	0	0	0	0	0	0	0	0.000250512076155671	0.000241931265365905	0	0	0	0	0	0	0	0.00153569159076467	0	0	0	0	0.00079994880327659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"256"	"Sharpea_azabuensis"	0	0	0	0	0	0	0.00110481855564861	0	0	0.000819652486518874	0	0	0	0	0	0	0	0	9.96742226722135e-05	0	0.000831535549598479	0	0	0.00788790605075477	0	0	0	0	0	0	0	0.000450432005241391	0	0	0	0	0	0.00211445331150672	0	0	0	0.000383117866657163	0
"257"	"Slackia_isoflavoniconvertens"	0.000745820510404593	0	0	0.00269687162891046	0	0	0.0133196925068996	0	0.00018308311973636	0.000167765128819652	0	0	0	0	0	0.000103242159825984	0	0	0	0	0.00766408289769787	0	0	0	0.00588627950725165	0	0.0133266395874218	0	0	0	0.00562392725413578	0	0	0.000340912459609285	0.00410516749710131	0	0	0.000545665370711411	0.034005642595594	0	0	0.00209378368987054	0
"258"	"Streptococcus_anginosus_group"	0	0	0	0	0	0	0	0	0	0.000627920910724985	0	0	0	0	0	0	0	0	0.00600930642479055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000658080285794867	0	0	0	0	0	0	0	0
"259"	"Streptococcus_australis"	0	0	0.000516287645974186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00135084801779447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"260"	"Streptococcus_cristatus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000996742226722134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"261"	"Streptococcus_infantarius"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000213604468605483	0	0	0	0.00471746278105663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"262"	"Streptococcus_infantis"	8.40041366361338e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00145052224046669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"263"	"Streptococcus_lutetiensis"	0	0	0	0.00999324300295174	0	0	0.00802540198823147	0	0	0	0	0	0	0	0	0	0	0	0	0.0117630240774399	0	0	0	0.0193291499710189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"264"	"Streptococcus_macedonicus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00385886523513229	0	0	0	0	0	0	0	0.003249671575745	0	0	0	0	0	0
"265"	"Streptococcus_milleri"	1.81630565699749e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000768540716919962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"266"	"Streptococcus_mitis"	8.85449007786275e-05	0	0	0	0	7.27855011281753e-05	0	0	0	0.000388256440982624	0	0	0	0	0	0	0	0	0.0197459881125374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"267"	"Streptococcus_mutans"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00192020088255387	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"268"	"Streptococcus_oralis"	0.000140763688417305	0	0	0	0	0	0	0	0	0.000282804074295986	0	0	0	0	0	0	0	0	0.00182823508427718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"269"	"Streptococcus_parasanguinis"	0	0	0.0370129071911494	0	0.000498536348412993	0	0	0.000432256131405864	0	0.0115566207309766	0	0	0.000402729354367312	0	0	0.000267005585756854	0	0	0.0075332728293315	0.00187881634570221	0.00145954841223229	0	0	0	0	0	0	0.00126817573788718	0	0	0.0060256363437169	0	0	0	0	0	0	0	0	0	0	0	0
"270"	"Streptococcus_pasteurianus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00210592346984497	0	0	0	0	0	0	0
"271"	"Streptococcus_salivarius"	0.000490402527389322	0.000213314220379187	0.00797787338660111	0.000438612089097526	0.00718403661046415	1.21309168546959e-05	0	0.00234302471227951	0	0.0307058118633913	0.000765506905734833	0.00196583673373485	0.00692694489511777	0.00264586089438432	0.0120404422920536	0.000712014895351611	0.00356310708990226	0	0	0.0148058896808054	0.0177006588320124	0.00103033405862025	0.00501626898047722	0.0346009425165696	0	0	0.0094625226294251	0.00778277713114327	0.00198482302763981	0	0.021947923894387	0.000458621678063961	0	0	5.48400238162389e-05	0	0.0198437391965706	0.00105722665575336	0	0	0.00984316167096564	0	0
"272"	"Streptococcus_sp_A12"	0	0	7.37553779963122e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00249447857266513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"273"	"Streptococcus_thermophilus"	0	0.0166555743272069	0.000454824830977259	0	0.0146748648199517	0.00213908500537804	0	0	0	0	0.00149866844925552	0	0.000402729354367312	0	0	0.00110718316227175	0.0096983084697552	0	0	0.00281822451855331	0	0	0	0.00181447040145158	0.00161822117037846	0	0	0	0.0107642030243164	0	0	0	0	0	0	0	0.0257553757864897	0.00075028988472819	0	0	0	0	0
"274"	"Streptococcus_troglodytae"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000563135835748971	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"275"	"Sutterella_parvirubra"	0	0	0	0.000983913605272828	0	0	0.00978869240304665	0	0.00122273369252498	0.0046399041342121	0	0	0.00363607074228773	0.00244794216606423	0.0100741603854884	0.0021645252818689	0.0121417980452083	0.000260567050240144	0	0	0.00396578492885428	0	0	0	0.0107004874891276	0	0	0.0126122682973438	0	0	0.00390753387138005	0.00228491871749724	0	0	0.00163736642537056	0	0.00541035746387333	0	0	0.000745371483529695	0	0.0028689291410141	0.00129671652850461
"276"	"Turicimonas_muris"	0.000256553174050895	0	0	0	0.00396272482071866	8.08727790313058e-05	0	0	0	0	0.00154179559887438	0	0	0	0	0	0	0	0.00388729468421632	0	0	0	0	0	0	0.00354336304749528	0	0.000833868978336779	0	0	0	0	0.00224356612378917	0.00219369756618148	0	0	0	0	0.0161174140104448	0	0	0	0
"277"	"Veillonella_atypica"	0	0	0	0	0	0	0.000260737179133071	0	0	0.000143798681845416	0	0	0	0	0	0	0	0	0	0	0.00141884387483936	0.00324459234608985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"278"	"Veillonella_dispar"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000831946755407654	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"279"	"Veillonella_parvula"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00125904281270164	0	0.00029656162957708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"280"	"Veillonella_rogosae"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00286432239889624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"281"	"Veillonella_seminalis"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00443155594584108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"282"	"Victivallis_vadensis"	9.87616200992384e-05	0	0	0	0	0	0	0.000402784122446373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"283"	"Weissella_cibaria"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.81981523546724e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"284"	"Weissella_confusa"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00040053890689291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
